week,symptom_id,symptom_name,baseline_score,baseline_z_max,baseline_deviation_max,baseline_hospitals_elevated,baseline_hospitals_observed,anomaly_score,temporal_score,persistence_score,spatial_score,best_matching_disease_id,b8_pattern_score,objective_a_score,b8_integration_score,severity_score,severe_cases,total_cases,disease_total_cases,raw_risk_score,risk_score,strong_evidence_count,moderate_evidence_count,persistence_support,spatial_support,temporal_support,risk_alert,outbreak_signal,risk_explanation,alert_id,alert_level,alert_priority,alert_status,alert_type,recommended_action,baseline_contribution,anomaly_contribution,temporal_contribution,persistence_contribution,spatial_contribution,objective_a_contribution,severity_contribution,strong_evidence_count_explainability,moderate_evidence_count_explainability,primary_drivers,weak_or_missing_evidence,explainability_interpretation,detailed_explanation,weighted_evidence_breakdown,alert_severity
2026-06-29,S025,Bleeding,84.0,9.5,380.0,2,10,82.46,41.32,53.84,39.0,D001,46.728,44.36,50.28,73.51962616500164,137.0,1796.0,1796.0,60.793743924750245,60.79,3,7,True,True,True,ORANGE,True,"Composite outbreak-risk score is 60.8, producing a ORANGE alert. Supporting evidence: historical baseline deviation (84.0); statistical anomaly (82.5); temporal acceleration (41.3); persistent signal (53.8); spatial propagation (39.0); Objective A atypical/emerging evidence (46.7); severity burden from disease D001 (73.5).",ALT-20260629-S025-ORANGE-0110,ORANGE,HIGH,ACTIVE,ESCALATED_OUTBREAK_SURVEILLANCE,"Initiate escalated outbreak surveillance, review affected hospitals, investigate the supporting epidemiological signals, and increase monitoring frequency.",12.6,12.37,6.2,8.08,5.85,4.67,11.03,3,7,Historical baseline; Statistical anomaly; Severity burden,,The composite risk score is 60.8. Multiple evidence sources support the signal (7 moderate-or-strong and 3 strong). The evidence justifies escalated outbreak surveillance and further investigation.,"Alert level: ORANGE. Composite risk score: 60.8. Primary risk drivers: Historical baseline, Statistical anomaly, Severity burden. Weaker or missing corroboration: No major evidence category is currently weak.. The associated disease is D001.",baseline=12.60; anomaly=12.37; severity=11.03; persistence=8.08; temporal=6.20; spatial=5.85; objective_a=4.67,2
2026-06-29,S026,Anaemia,72.8248290463863,2.449489742783178,200.0,1,10,62.98,25.52,44.53,35.0,D002,41.852,39.22,45.8,82.46512557416737,99.0,1146.0,1146.0,52.68319319308305,52.68,3,6,True,True,False,YELLOW,False,"Composite outbreak-risk score is 52.7, producing a YELLOW alert. Supporting evidence: historical baseline deviation (72.8); statistical anomaly (63.0); persistent signal (44.5); spatial propagation (35.0); Objective A atypical/emerging evidence (41.9); severity burden from disease D002 (82.5).",ALT-20260629-S026-YELLOW-0111,YELLOW,WATCH,WATCH,SURVEILLANCE_WATCH,"Review the affected symptom/disease trend, verify recent clinical records, and continue enhanced surveillance.",10.92,9.45,3.83,6.68,5.25,4.19,12.37,3,6,Severity burden; Historical baseline; Statistical anomaly,Temporal acceleration,"The composite risk score is 52.7. There are 6 evidence sources showing at least moderate abnormality, including 3 strong signal(s). The signal warrants enhanced observation but does not currently meet the criteria for an escalated outbreak alert.","Alert level: YELLOW. Composite risk score: 52.7. Primary risk drivers: Severity burden, Historical baseline, Statistical anomaly. Weaker or missing corroboration: Temporal acceleration. The associated disease is D002.",severity=12.37; baseline=10.92; anomaly=9.45; persistence=6.68; spatial=5.25; objective_a=4.19; temporal=3.83,1
2026-06-29,S011,Chest Pain,83.8713553878169,2.8722813232690143,220.00000000000003,3,10,56.07,2.93,51.73,49.0,D006,47.236,42.56,54.25,75.60208739956212,47.0,301.0,301.0,52.604116418106855,52.6,3,6,True,True,False,YELLOW,False,"Composite outbreak-risk score is 52.6, producing a YELLOW alert. Supporting evidence: historical baseline deviation (83.9); statistical anomaly (56.1); persistent signal (51.7); spatial propagation (49.0); Objective A atypical/emerging evidence (47.2); severity burden from disease D006 (75.6).",ALT-20260629-S011-YELLOW-0112,YELLOW,WATCH,WATCH,SURVEILLANCE_WATCH,"Review the affected symptom/disease trend, verify recent clinical records, and continue enhanced surveillance.",12.58,8.41,0.44,7.76,7.35,4.72,11.34,3,6,Historical baseline; Severity burden; Statistical anomaly,Temporal acceleration,"The composite risk score is 52.6. There are 6 evidence sources showing at least moderate abnormality, including 3 strong signal(s). The signal warrants enhanced observation but does not currently meet the criteria for an escalated outbreak alert.","Alert level: YELLOW. Composite risk score: 52.6. Primary risk drivers: Historical baseline, Severity burden, Statistical anomaly. Weaker or missing corroboration: Temporal acceleration. The associated disease is D006.",baseline=12.58; severity=11.34; anomaly=8.41; persistence=7.76; spatial=7.35; objective_a=4.72; temporal=0.44,1
2026-06-29,S010,Breathlessness,76.5,4.438980226870294,75.0,2,10,62.75,0.35,30.0,41.0,D005,55.126000000000005,53.05,58.24,81.3761422523481,99.0,1438.0,1438.0,49.30902133785221,49.31,4,5,False,True,False,YELLOW,False,"Composite outbreak-risk score is 49.3, producing a YELLOW alert. Supporting evidence: historical baseline deviation (76.5); statistical anomaly (62.8); spatial propagation (41.0); Objective A atypical/emerging evidence (55.1); severity burden from disease D005 (81.4).",ALT-20260629-S010-YELLOW-0113,YELLOW,WATCH,WATCH,SURVEILLANCE_WATCH,"Review the affected symptom/disease trend, verify recent clinical records, and continue enhanced surveillance.",11.48,9.41,0.05,4.5,6.15,5.51,12.21,4,5,Severity burden; Historical baseline; Statistical anomaly,Temporal acceleration; Persistence,"The composite risk score is 49.3. There are 5 evidence sources showing at least moderate abnormality, including 4 strong signal(s). The signal warrants enhanced observation but does not currently meet the criteria for an escalated outbreak alert.","Alert level: YELLOW. Composite risk score: 49.3. Primary risk drivers: Severity burden, Historical baseline, Statistical anomaly. Weaker or missing corroboration: Temporal acceleration, Persistence. The associated disease is D005.",severity=12.21; baseline=11.48; anomaly=9.41; spatial=6.15; objective_a=5.51; persistence=4.50; temporal=0.05,1
2026-06-29,S022,Loss of Appetite,67.73913043478261,7.1030549646267325,39.130434782608695,3,10,66.75,7.97,27.29,49.0,D007,47.278000000000006,45.57,49.84,78.13153080557547,39.0,486.0,486.0,49.25989918605371,49.26,3,5,False,True,False,YELLOW,False,"Composite outbreak-risk score is 49.3, producing a YELLOW alert. Supporting evidence: historical baseline deviation (67.7); statistical anomaly (66.8); spatial propagation (49.0); Objective A atypical/emerging evidence (47.3); severity burden from disease D007 (78.1).",ALT-20260629-S022-YELLOW-0114,YELLOW,WATCH,WATCH,SURVEILLANCE_WATCH,"Review the affected symptom/disease trend, verify recent clinical records, and continue enhanced surveillance.",10.16,10.01,1.2,4.09,7.35,4.73,11.72,3,5,Severity burden; Historical baseline; Statistical anomaly,Temporal acceleration; Persistence,"The composite risk score is 49.3. There are 5 evidence sources showing at least moderate abnormality, including 3 strong signal(s). The signal warrants enhanced observation but does not currently meet the criteria for an escalated outbreak alert.","Alert level: YELLOW. Composite risk score: 49.3. Primary risk drivers: Severity burden, Historical baseline, Statistical anomaly. Weaker or missing corroboration: Temporal acceleration, Persistence. The associated disease is D007.",severity=11.72; baseline=10.16; anomaly=10.01; spatial=7.35; objective_a=4.73; persistence=4.09; temporal=1.20,1
2026-06-29,S024,Night Sweats,74.90127018922193,2.598076211353316,92.0,2,10,53.79,7.02,33.18,51.0,D006,47.236,42.56,54.25,75.60208739956212,47.0,301.0,301.0,49.04760363831761,49.05,2,5,False,True,False,YELLOW,False,"Composite outbreak-risk score is 49.0, producing a YELLOW alert. Supporting evidence: historical baseline deviation (74.9); statistical anomaly (53.8); spatial propagation (51.0); Objective A atypical/emerging evidence (47.2); severity burden from disease D006 (75.6).",ALT-20260629-S024-YELLOW-0115,YELLOW,WATCH,WATCH,SURVEILLANCE_WATCH,"Review the affected symptom/disease trend, verify recent clinical records, and continue enhanced surveillance.",11.24,8.07,1.05,4.98,7.65,4.72,11.34,2,5,Severity burden; Historical baseline,Temporal acceleration; Persistence,"The composite risk score is 49.0. There are 5 evidence sources showing at least moderate abnormality, including 2 strong signal(s). The signal warrants enhanced observation but does not currently meet the criteria for an escalated outbreak alert.","Alert level: YELLOW. Composite risk score: 49.0. Primary risk drivers: Severity burden, Historical baseline. Weaker or missing corroboration: Temporal acceleration, Persistence. The associated disease is D006.",severity=11.34; baseline=11.24; anomaly=8.07; spatial=7.65; persistence=4.98; objective_a=4.72; temporal=1.05,1
2026-06-29,S027,Dehydration,63.527079519082406,1.891624771144944,131.57894736842107,1,10,49.0,5.52,48.54,17.0,D008,48.106,42.95,55.84,70.59101610747979,53.0,1141.0,1141.0,42.937314343984326,42.94,2,5,True,False,False,YELLOW,False,"Composite outbreak-risk score is 42.9, producing a YELLOW alert. Supporting evidence: historical baseline deviation (63.5); statistical anomaly (49.0); persistent signal (48.5); Objective A atypical/emerging evidence (48.1); severity burden from disease D008 (70.6).",ALT-20260629-S027-YELLOW-0116,YELLOW,WATCH,WATCH,SURVEILLANCE_WATCH,"Review the affected symptom/disease trend, verify recent clinical records, and continue enhanced surveillance.",9.53,7.35,0.83,7.28,2.55,4.81,10.59,2,5,Severity burden; Historical baseline,Temporal acceleration; Spatial propagation,"The composite risk score is 42.9. There are 5 evidence sources showing at least moderate abnormality, including 2 strong signal(s). The signal warrants enhanced observation but does not currently meet the criteria for an escalated outbreak alert.","Alert level: YELLOW. Composite risk score: 42.9. Primary risk drivers: Severity burden, Historical baseline. Weaker or missing corroboration: Temporal acceleration, Spatial propagation. The associated disease is D008.",severity=10.59; baseline=9.53; anomaly=7.35; persistence=7.28; objective_a=4.81; spatial=2.55; temporal=0.83,1
2026-06-29,S012,Loss of Taste,55.53611788677112,2.110674535892834,61.19402985074627,1,10,44.77,0.0,45.87,11.0,D005,55.126000000000005,53.05,58.24,81.3761422523481,99.0,1438.0,1438.0,41.29543902086788,41.3,3,5,True,False,False,YELLOW,False,"Composite outbreak-risk score is 41.3, producing a YELLOW alert. Supporting evidence: historical baseline deviation (55.5); statistical anomaly (44.8); persistent signal (45.9); Objective A atypical/emerging evidence (55.1); severity burden from disease D005 (81.4).",ALT-20260629-S012-YELLOW-0117,YELLOW,WATCH,WATCH,SURVEILLANCE_WATCH,"Review the affected symptom/disease trend, verify recent clinical records, and continue enhanced surveillance.",8.33,6.72,0.0,6.88,1.65,5.51,12.21,3,5,Severity burden; Historical baseline; Objective A emerging/atypical signal,Temporal acceleration; Spatial propagation,"The composite risk score is 41.3. There are 5 evidence sources showing at least moderate abnormality, including 3 strong signal(s). The signal warrants enhanced observation but does not currently meet the criteria for an escalated outbreak alert.","Alert level: YELLOW. Composite risk score: 41.3. Primary risk drivers: Severity burden, Historical baseline, Objective A emerging/atypical signal. Weaker or missing corroboration: Temporal acceleration, Spatial propagation. The associated disease is D005.",severity=12.21; baseline=8.33; persistence=6.88; anomaly=6.72; objective_a=5.51; spatial=1.65; temporal=0.00,1
2026-06-29,S007,Persistent Cough,26.508903069807157,1.1825341841884291,22.666666666666664,0,10,42.71,11.09,30.23,29.0,D006,47.236,42.56,54.25,75.60208739956212,47.0,301.0,301.0,36.99474857040539,36.99,1,3,False,False,False,YELLOW,False,"Composite outbreak-risk score is 37.0, producing a YELLOW alert. Supporting evidence: statistical anomaly (42.7); Objective A atypical/emerging evidence (47.2); severity burden from disease D006 (75.6).",ALT-20260629-S007-YELLOW-0118,YELLOW,WATCH,WATCH,SURVEILLANCE_WATCH,"Review the affected symptom/disease trend, verify recent clinical records, and continue enhanced surveillance.",3.98,6.41,1.66,4.53,4.35,4.72,11.34,1,3,Severity burden,Historical baseline; Temporal acceleration; Persistence; Spatial propagation,"The composite risk score is 37.0. There are 3 evidence sources showing at least moderate abnormality, including 1 strong signal(s). The signal warrants enhanced observation but does not currently meet the criteria for an escalated outbreak alert.","Alert level: YELLOW. Composite risk score: 37.0. Primary risk drivers: Severity burden. Weaker or missing corroboration: Historical baseline, Temporal acceleration, Persistence, Spatial propagation. The associated disease is D006.",severity=11.34; anomaly=6.41; objective_a=4.72; persistence=4.53; spatial=4.35; baseline=3.98; temporal=1.66,1
2026-06-29,S015,Joint Pain,56.12639405204461,3.517169590410852,13.754646840148698,1,10,54.62,0.0,17.56,3.0,D001,50.532,48.56,53.49,73.51962616500164,137.0,1796.0,1796.0,35.77710303255694,35.78,2,4,False,False,False,YELLOW,False,"Composite outbreak-risk score is 35.8, producing a YELLOW alert. Supporting evidence: historical baseline deviation (56.1); statistical anomaly (54.6); Objective A atypical/emerging evidence (50.5); severity burden from disease D001 (73.5).",ALT-20260629-S015-YELLOW-0119,YELLOW,WATCH,WATCH,SURVEILLANCE_WATCH,"Review the affected symptom/disease trend, verify recent clinical records, and continue enhanced surveillance.",8.42,8.19,0.0,2.63,0.45,5.05,11.03,2,4,Severity burden; Historical baseline,Temporal acceleration; Persistence; Spatial propagation,"The composite risk score is 35.8. There are 4 evidence sources showing at least moderate abnormality, including 2 strong signal(s). The signal warrants enhanced observation but does not currently meet the criteria for an escalated outbreak alert.","Alert level: YELLOW. Composite risk score: 35.8. Primary risk drivers: Severity burden, Historical baseline. Weaker or missing corroboration: Temporal acceleration, Persistence, Spatial propagation. The associated disease is D001.",severity=11.03; baseline=8.42; anomaly=8.19; objective_a=5.05; persistence=2.63; spatial=0.45; temporal=0.00,1
2026-06-29,S006,Dry Cough,41.580739326688615,2.251940297371412,6.82800345721694,1,10,45.76,0.0,27.54,0.0,D005,55.126000000000005,53.05,58.24,81.3761422523481,99.0,1438.0,1438.0,34.95113223685551,34.95,2,4,False,False,False,GREEN,False,"Composite outbreak-risk score is 35.0, producing a GREEN alert. Supporting evidence: historical baseline deviation (41.6); statistical anomaly (45.8); Objective A atypical/emerging evidence (55.1); severity burden from disease D005 (81.4).",ALT-20260629-S006-GREEN-0120,GREEN,ROUTINE,ROUTINE,ROUTINE_SURVEILLANCE,Continue routine surveillance and periodic review.,6.24,6.86,0.0,4.13,0.0,5.51,12.21,2,4,Severity burden; Objective A emerging/atypical signal,Temporal acceleration; Persistence; Spatial propagation,The composite risk score is 35.0. Current evidence does not indicate a significant outbreak-level concern. Routine surveillance should continue.,"Alert level: GREEN. Composite risk score: 35.0. Primary risk drivers: Severity burden, Objective A emerging/atypical signal. Weaker or missing corroboration: Temporal acceleration, Persistence, Spatial propagation. The associated disease is D005.",severity=12.21; anomaly=6.86; baseline=6.24; objective_a=5.51; persistence=4.13; temporal=0.00; spatial=0.00,0
2026-06-29,S008,Sore Throat,37.38448006390535,1.837551562455011,15.862068965517242,1,10,42.91,0.1,30.6,3.0,D005,55.126000000000005,53.05,58.24,81.3761422523481,99.0,1438.0,1438.0,34.81819334743802,34.82,2,4,False,False,False,GREEN,False,"Composite outbreak-risk score is 34.8, producing a GREEN alert. Supporting evidence: historical baseline deviation (37.4); statistical anomaly (42.9); Objective A atypical/emerging evidence (55.1); severity burden from disease D005 (81.4).",ALT-20260629-S008-GREEN-0121,GREEN,ROUTINE,ROUTINE,ROUTINE_SURVEILLANCE,Continue routine surveillance and periodic review.,5.61,6.44,0.02,4.59,0.45,5.51,12.21,2,4,Severity burden; Objective A emerging/atypical signal,Temporal acceleration; Persistence; Spatial propagation,The composite risk score is 34.8. Current evidence does not indicate a significant outbreak-level concern. Routine surveillance should continue.,"Alert level: GREEN. Composite risk score: 34.8. Primary risk drivers: Severity burden, Objective A emerging/atypical signal. Weaker or missing corroboration: Temporal acceleration, Persistence, Spatial propagation. The associated disease is D005.",severity=12.21; anomaly=6.44; baseline=5.61; objective_a=5.51; persistence=4.59; spatial=0.45; temporal=0.02,0
